angular_velocity,sin,cos,epoch
2.076164225151193587e-01,1.152567280659992643e-02,-1.411506112684318692e-02,1.784447930079993486e+09
2.076167579691092779e-01,1.152567046439172127e-02,-1.411506665387801673e-02,1.784447930112993479e+09
2.076170950564379947e-01,1.152566812225812309e-02,-1.411507215415558347e-02,1.784447930145993471e+09
2.076174337535154901e-01,1.152566578019913190e-02,-1.411507762806668564e-02,1.784447930178993464e+09
2.076177740369222757e-01,1.152566343821474770e-02,-1.411508307599146361e-02,1.784447930211993456e+09
2.076181158836367668e-01,1.152566109630141777e-02,-1.411508849830472867e-02,1.784447930244993448e+09
2.076184592710921262e-01,1.152565875445914212e-02,-1.411509389538129211e-02,1.784447930277993441e+09
2.076188041768920467e-01,1.152565641268792074e-02,-1.411509926758530709e-02,1.784447930310993433e+09
2.076191505790381253e-01,1.152565407098775363e-02,-1.411510461527915039e-02,1.784447930343993425e+09
2.076194984558730194e-01,1.152565172935508808e-02,-1.411510993881631704e-02,1.784447930376993418e+09
2.076198477859667602e-01,1.152564938778992409e-02,-1.411511523854497296e-02,1.784447930409993410e+09
2.076201985482872825e-01,1.152564704629226167e-02,-1.411512051481328411e-02,1.784447930442993402e+09
2.076205507220867386e-01,1.152564470485854808e-02,-1.411512576796231100e-02,1.784447930475993395e+09
2.076209042868446542e-01,1.152564236349233606e-02,-1.411513099832423235e-02,1.784447930508993387e+09
2.076212592224953024e-01,1.152564002219007289e-02,-1.411513620623122689e-02,1.784447930541993380e+09
2.076216155090866433e-01,1.152563768094820584e-02,-1.411514139200659157e-02,1.784447930574993372e+09
2.076219731270076974e-01,1.152563533977028765e-02,-1.411514655597362333e-02,1.784447930607993364e+09
2.076223320570453890e-01,1.152563299865276558e-02,-1.411515169844851370e-02,1.784447930640993357e+09
2.076226922801003294e-01,1.152563065759563965e-02,-1.411515681974212510e-02,1.784447930673993349e+09
2.076230537774710339e-01,1.152562831659535714e-02,-1.411516192016176729e-02,1.784447930706993341e+09
2.076234165307402346e-01,1.152562597565547076e-02,-1.411516700000942093e-02,1.784447930739993334e+09
2.076237805216043508e-01,1.152562363477242779e-02,-1.411517205958173760e-02,1.784447930772993326e+09
2.076241457321577055e-01,1.152562129394622825e-02,-1.411517709917536889e-02,1.784447930805993319e+09
2.076245121447219955e-01,1.152561895317687213e-02,-1.411518211907808462e-02,1.784447930838993311e+09
2.076248797418462910e-01,1.152561661246080671e-02,-1.411518711957765460e-02,1.784447930871993303e+09
2.076252485063638797e-01,1.152561427180158471e-02,-1.411519210095296684e-02,1.784447930904993296e+09
2.076256184214491096e-01,1.152561193119565341e-02,-1.411519706348113301e-02,1.784447930937993288e+09
2.076259894703331721e-01,1.152560959064301283e-02,-1.411520200743748843e-02,1.784447930970993280e+09
2.076263616365883191e-01,1.152560725014011023e-02,-1.411520693309026298e-02,1.784447931003993273e+09
2.076267349040141763e-01,1.152560490969049833e-02,-1.411521184070413382e-02,1.784447931036993265e+09
2.076271092566377430e-01,1.152560256929062443e-02,-1.411521673054200177e-02,1.784447931069993258e+09
2.076274846787702355e-01,1.152560022894048852e-02,-1.411522160285966221e-02,1.784447931102993250e+09
2.076278611548934006e-01,1.152559788864009060e-02,-1.411522645791113417e-02,1.784447931135993242e+09
2.076282386697163584e-01,1.152559554838587796e-02,-1.411523129594866033e-02,1.784447931168993235e+09
2.076286172082324466e-01,1.152559320817785060e-02,-1.411523611721737792e-02,1.784447931201993227e+09
2.076289967554918459e-01,1.152559086801956123e-02,-1.411524092196242419e-02,1.784447931234993219e+09
2.076293772969426410e-01,1.152558852790745714e-02,-1.411524571042005460e-02,1.784447931267993212e+09
2.076297588182034470e-01,1.152558618784153832e-02,-1.411525048282830097e-02,1.784447931300993204e+09
2.076301413050065658e-01,1.152558384781825207e-02,-1.411525523941986604e-02,1.784447931333993196e+09
2.076305247434253598e-01,1.152558150784115110e-02,-1.411525998042389984e-02,1.784447931366993189e+09
2.076309091195900347e-01,1.152557916790668269e-02,-1.411526470606599970e-02,1.784447931399993181e+09
2.076312944199150134e-01,1.152557682801484684e-02,-1.411526941656998657e-02,1.784447931432993174e+09
2.076316806310989360e-01,1.152557448816564356e-02,-1.411527411215257599e-02,1.784447931465993166e+09
2.076320677398404424e-01,1.152557214835907284e-02,-1.411527879303225985e-02,1.784447931498993158e+09
2.076324557331223897e-01,1.152556980859158198e-02,-1.411528345942220097e-02,1.784447931531993151e+09
2.076328445981550086e-01,1.152556746886672367e-02,-1.411528811153200946e-02,1.784447931564993143e+09
2.076332343223190602e-01,1.152556512918094522e-02,-1.411529274956951907e-02,1.784447931597993135e+09
2.076336248931089923e-01,1.152556278953424662e-02,-1.411529737373545812e-02,1.784447931630993128e+09
2.076340162983034698e-01,1.152556044992662787e-02,-1.411530198423410765e-02,1.784447931663993120e+09
2.076344085257948446e-01,1.152555811035808897e-02,-1.411530658126264326e-02,1.784447931696993113e+09
2.076348015636459987e-01,1.152555577082507721e-02,-1.411531116501824057e-02,1.784447931729993105e+09
2.076351954001471878e-01,1.152555343133114529e-02,-1.411531573569096976e-02,1.784447931762993097e+09
2.076355900236455110e-01,1.152555109187274052e-02,-1.411532029346912465e-02,1.784447931795993090e+09
2.076359854228291280e-01,1.152554875244986288e-02,-1.411532483854277542e-02,1.784447931828993082e+09
2.076363815863861984e-01,1.152554641306251237e-02,-1.411532937109488683e-02,1.784447931861993074e+09
2.076367785032322555e-01,1.152554407371068901e-02,-1.411533389130842364e-02,1.784447931894993067e+09
2.076371761625102064e-01,1.152554173439084007e-02,-1.411533839936102153e-02,1.784447931927993059e+09
2.076375745534198014e-01,1.152553939510651826e-02,-1.411534289542676346e-02,1.784447931960993052e+09
2.076379736653313213e-01,1.152553705585417088e-02,-1.411534737968150877e-02,1.784447931993993044e+09
2.076383734878424203e-01,1.152553471663735063e-02,-1.411535185229756406e-02,1.784447932026993036e+09
2.076387740106075963e-01,1.152553237745250481e-02,-1.411535631344190689e-02,1.784447932059993029e+09
2.076391752234518773e-01,1.152553003829963341e-02,-1.411536076328151479e-02,1.784447932092993021e+09
2.076395771164845083e-01,1.152552769917873643e-02,-1.411536520197981259e-02,1.784447932125993013e+09
2.076399796797578912e-01,1.152552536008981388e-02,-1.411536962969844877e-02,1.784447932158993006e+09
2.076403829035518012e-01,1.152552302102931303e-02,-1.411537404659729544e-02,1.784447932191992998e+09
2.076407867783165440e-01,1.152552068200078661e-02,-1.411537845283267201e-02,1.784447932224992990e+09
2.076411912946161120e-01,1.152551834300068190e-02,-1.411538284855912151e-02,1.784447932257992983e+09
2.076415964431850281e-01,1.152551600402899890e-02,-1.411538723392941064e-02,1.784447932290992975e+09
2.076420022147578148e-01,1.152551366508929032e-02,-1.411539160909275337e-02,1.784447932323992968e+09
2.076424086003532121e-01,1.152551132617800345e-02,-1.411539597419836367e-02,1.784447932356992960e+09
2.076428155911604900e-01,1.152550898729513829e-02,-1.411540032939012645e-02,1.784447932389992952e+09
2.076432231782552318e-01,1.152550664843714212e-02,-1.411540467481370298e-02,1.784447932422992945e+09
2.076436313530540811e-01,1.152550430960756767e-02,-1.411540901061120179e-02,1.784447932455992937e+09
2.076440401070873687e-01,1.152550197080641492e-02,-1.411541333691940237e-02,1.784447932488992929e+09
2.076444494319422684e-01,1.152549963203013117e-02,-1.411541765387686054e-02,1.784447932521992922e+09
2.076448593192627978e-01,1.152549729328226913e-02,-1.411542196162035578e-02,1.784447932554992914e+09
2.076452697609771914e-01,1.152549495455927608e-02,-1.411542626028311487e-02,1.784447932587992907e+09
2.076456807490136836e-01,1.152549261586115203e-02,-1.411543054999658819e-02,1.784447932620992899e+09
2.076460922755278826e-01,1.152549027718789698e-02,-1.411543483088867346e-02,1.784447932653992891e+09
2.076465043326185533e-01,1.152548793853951092e-02,-1.411543910308904470e-02,1.784447932686992884e+09
2.076469169126118341e-01,1.152548559991599386e-02,-1.411544336672382327e-02,1.784447932719992876e+09
2.076473300080043938e-01,1.152548326131734580e-02,-1.411544762191735414e-02,1.784447932752992868e+09
2.076477436112360575e-01,1.152548092274001401e-02,-1.411545186879220593e-02,1.784447932785992861e+09
2.076481577149171809e-01,1.152547858418755122e-02,-1.411545610746561819e-02,1.784447932818992853e+09
2.076485723118854931e-01,1.152547624565640472e-02,-1.411546033806015954e-02,1.784447932851992846e+09
2.076489873949218801e-01,1.152547390715012721e-02,-1.411546456069306954e-02,1.784447932884992838e+09
2.076494029570346012e-01,1.152547156866516598e-02,-1.411546877547803502e-02,1.784447932917992830e+09
2.076498189912887593e-01,1.152546923020152103e-02,-1.411547298253051919e-02,1.784447932950992823e+09
2.076502354907494574e-01,1.152546689175919237e-02,-1.411547718195887979e-02,1.784447932983992815e+09
2.076506524487091720e-01,1.152546455333817998e-02,-1.411548137387680368e-02,1.784447933016992807e+09
2.076510698585740666e-01,1.152546221493848388e-02,-1.411548555839264862e-02,1.784447933049992800e+09
2.076514877137503046e-01,1.152545987656010407e-02,-1.411548973561477238e-02,1.784447933082992792e+09
2.076519060078714229e-01,1.152545753820304053e-02,-1.411549390564798001e-02,1.784447933115992785e+09
2.076523247344572720e-01,1.152545519986729328e-02,-1.411549806859707656e-02,1.784447933148992777e+09
2.076527438872550757e-01,1.152545286154930959e-02,-1.411550222456153802e-02,1.784447933181992769e+09
2.076531634601257448e-01,1.152545052325264219e-02,-1.411550637364616945e-02,1.784447933214992762e+09
2.076535834469870334e-01,1.152544818497373835e-02,-1.411551051595044681e-02,1.784447933247992754e+09
2.076540038417566958e-01,1.152544584671259809e-02,-1.411551465157206975e-02,1.784447933280992746e+09
2.076544246386367032e-01,1.152544350847277410e-02,-1.411551878060696152e-02,1.784447933313992739e+09
2.076548458317153401e-01,1.152544117025071368e-02,-1.411552290315104541e-02,1.784447933346992731e+09
2.076552674152514211e-01,1.152543883204641684e-02,-1.411552701929846831e-02,1.784447933379992723e+09
2.076556893836742912e-01,1.152543649385988356e-02,-1.411553112914160080e-02,1.784447933412992716e+09
2.076561117312996085e-01,1.152543415569111385e-02,-1.411553523277281341e-02,1.784447933445992708e+09
2.076565344526704049e-01,1.152543181754010770e-02,-1.411553933028270036e-02,1.784447933478992701e+09
2.076569575423865555e-01,1.152542947940686513e-02,-1.411554342175830312e-02,1.784447933511992693e+09
2.076573809950479355e-01,1.152542714128783341e-02,-1.411554750728666319e-02,1.784447933544992685e+09
2.076578048054817938e-01,1.152542480318656526e-02,-1.411555158695659840e-02,1.784447933577992678e+09
2.076582289684585358e-01,1.152542246510306068e-02,-1.411555566085159752e-02,1.784447933610992670e+09
2.076586534788054106e-01,1.152542012703376695e-02,-1.411555972905514933e-02,1.784447933643992662e+09
2.076590783315770405e-01,1.152541778898223679e-02,-1.411556379164896624e-02,1.784447933676992655e+09
2.076595035217712049e-01,1.152541545094491748e-02,-1.411556784871476067e-02,1.784447933709992647e+09
2.076599290444993695e-01,1.152541311292180903e-02,-1.411557190033424503e-02,1.784447933742992640e+09
2.076603548949866873e-01,1.152541077491291144e-02,-1.411557594658557901e-02,1.784447933775992632e+09
2.076607810684014677e-01,1.152540843692177741e-02,-1.411557998754692234e-02,1.784447933808992624e+09
2.076612075600825502e-01,1.152540609894485424e-02,-1.411558402329465833e-02,1.784447933841992617e+09
2.076616343654824615e-01,1.152540376098214192e-02,-1.411558805390339399e-02,1.784447933874992609e+09
2.076620614799968845e-01,1.152540142303364046e-02,-1.411559207944773631e-02,1.784447933907992601e+09
2.076624888991920326e-01,1.152539908509934985e-02,-1.411559610000229226e-02,1.784447933940992594e+09
2.076629166185772757e-01,1.152539674717927010e-02,-1.411560011563989248e-02,1.784447933973992586e+09
2.076633446338325140e-01,1.152539440927340120e-02,-1.411560412642981488e-02,1.784447934006992579e+09
2.076637729406944910e-01,1.152539207138174315e-02,-1.411560813244311374e-02,1.784447934039992571e+09
2.076642015348999504e-01,1.152538973350074325e-02,-1.411561213374906698e-02,1.784447934072992563e+09
2.076646304122424791e-01,1.152538739563395420e-02,-1.411561613041695251e-02,1.784447934105992556e+09
2.076650595687430378e-01,1.152538505778137601e-02,-1.411562012251249554e-02,1.784447934138992548e+09
2.076654890002520570e-01,1.152538271993945596e-02,-1.411562411010319762e-02,1.784447934171992540e+09
2.076659187027904974e-01,1.152538038211174676e-02,-1.411562809325300760e-02,1.784447934204992533e+09
2.076663486724930063e-01,1.152537804429469570e-02,-1.411563207202587433e-02,1.784447934237992525e+09
2.076667789054373880e-01,1.152537570649185550e-02,-1.411563604648752301e-02,1.784447934270992517e+09
2.076672093978151334e-01,1.152537336869967344e-02,-1.411564001670012614e-02,1.784447934303992510e+09
2.076676401458745769e-01,1.152537103092170223e-02,-1.411564398272407983e-02,1.784447934336992502e+09
2.076680711459208961e-01,1.152536869315438917e-02,-1.411564794461978023e-02,1.784447934369992495e+09
2.076685023943161124e-01,1.152536635539773424e-02,-1.411565190244762347e-02,1.784447934402992487e+09
2.076689338873654034e-01,1.152536401765173746e-02,-1.411565585626800567e-02,1.784447934435992479e+09
2.076693656216013206e-01,1.152536167991995153e-02,-1.411565980613777027e-02,1.784447934468992472e+09
2.076697975935564155e-01,1.152535934219882374e-02,-1.411566375211376068e-02,1.784447934501992464e+09
2.076702297997063962e-01,1.152535700448835410e-02,-1.411566769425104395e-02,1.784447934534992456e+09
2.076706622366406574e-01,1.152535466678854259e-02,-1.411567163260823987e-02,1.784447934567992449e+09
2.076710949011191243e-01,1.152535232909938923e-02,-1.411567556723863914e-02,1.784447934600992441e+09
2.076715277897880352e-01,1.152534999142089400e-02,-1.411567949819730883e-02,1.784447934633992434e+09
2.076719608993504718e-01,1.152534765375305692e-02,-1.411568342553753963e-02,1.784447934666992426e+09
2.076723942266800460e-01,1.152534531609232527e-02,-1.411568734931084590e-02,1.784447934699992418e+09
2.076728277685935264e-01,1.152534297844225175e-02,-1.411569126956696563e-02,1.784447934732992411e+09
2.076732615220213685e-01,1.152534064080283638e-02,-1.411569518636096587e-02,1.784447934765992403e+09
2.076736954838371840e-01,1.152533830317407915e-02,-1.411569909974080828e-02,1.784447934798992395e+09
2.076741296510282719e-01,1.152533596555598006e-02,-1.411570300975623082e-02,1.784447934831992388e+09
2.076745640206387744e-01,1.152533362794498639e-02,-1.411570691645697151e-02,1.784447934864992380e+09
2.076749985897128337e-01,1.152533129034465087e-02,-1.411571081988743925e-02,1.784447934897992373e+09
2.076754333553514353e-01,1.152532895275142077e-02,-1.411571472009914840e-02,1.784447934930992365e+09
