epoch,velocity,sin,cos
1784623462.1029934883,-14.3064287249,-0.9834572360,0.1745232572
1784623462.1359934807,-14.8713496122,-0.9507600782,-0.3083494964
1784623462.1689934731,-14.0455792840,-0.6969411853,-0.7156917433
1784623462.2019934654,-12.0190461070,-0.3295475072,-0.9434866105
1784623462.2349934578,-9.3953568237,0.0205755451,-0.9995512913
1784623462.2679934502,-6.8076872965,0.2852209499,-0.9591511951
1784623462.3009934425,-4.6368718286,0.4600628683,-0.8897016903
1784623462.3339934349,-3.0004513580,0.5677600231,-0.8259427544
1784623462.3669934273,-1.8567067506,0.6317664480,-0.7788288803
1784623462.3999934196,-1.1008824086,0.6688453743,-0.7479080188
1784623462.4329934120,-0.6226208530,0.6897044507,-0.7291573204
1784623462.4659934044,-0.3301671759,0.7009695024,-0.7185283636
1784623462.4989933968,-0.1557335016,0.7066580727,-0.7129814678
1784623462.5319933891,-0.0527341491,0.7091322198,-0.7105021798
1784623462.5649933815,0.0093486763,0.7097255218,-0.7098574169
1784623462.5979933739,0.0499297509,0.7091491978,-0.7103524501
1784623462.6309933662,0.0812872025,0.7077415415,-0.7116472754
1784623462.6639933586,0.1114745121,0.7056090245,-0.7136316143
1784623462.6969933510,0.1463720476,0.7026998259,-0.7163520680
1784623462.7299933434,0.1911726806,0.6988316640,-0.7199761992
1784623462.7629933357,0.2515272096,0.6936868131,-0.7247864755
1784623462.7959933281,0.3345724170,0.6867789920,-0.7311939805
1784623462.8289933205,0.4500458282,0.6773872678,-0.7397689489
1784623462.8619933128,0.6116723291,0.6644473458,-0.7512825725
1784623462.8949933052,0.8390289583,0.6463759188,-0.7667498168
1784623462.9279932976,1.1601443536,0.6207917966,-0.7874491882
1784623462.9609932899,1.6150723417,0.5840695357,-0.8148573745
1784623462.9939932823,2.2606155479,0.5306385672,-0.8503444024
1784623463.0269932747,3.1758465028,0.4519426383,-0.8942803903
1784623463.0599932671,4.4663729872,0.3351431671,-0.9437811910
1784623463.0929932594,6.2601419981,0.1624356451,-0.9876185087
1784623463.1259932518,8.6747353634,-0.0855989121,-0.9963679374
1784623463.1589932442,11.7114459521,-0.4133652484,-0.9094274822
1784623463.1919932365,15.0190095260,-0.7673309282,-0.6396098444
1784623463.2249932289,17.6220696306,-0.9895734669,-0.1461047483
1784623463.2579932213,18.1443300950,-0.8968864983,0.4415152941
1784623463.2909932137,15.9231943688,-0.5129167905,0.8588430386
1784623463.3239932060,11.7930503314,-0.0747158925,0.9969994564
1784623463.3569931984,7.3036168139,0.2383432489,0.9725292524
1784623463.3899931908,3.4792743511,0.4050258708,0.9167248321
1784623463.4229931831,0.5982667311,0.4628915692,0.8887941901
1784623463.4559931755,-1.4200190880,0.4477930296,0.8960338725
1784623463.4889931679,-2.8128853725,0.3815829236,0.9257678319
1784623463.5219931602,-3.8201605650,0.2756734670,0.9620602036
1784623463.5549931526,-4.6261204528,0.1365978344,0.9905519113
1784623463.5879931450,-5.3607612424,-0.0307663056,0.9984800979
1784623463.6209931374,-6.1115092418,-0.2212405158,0.9733605045
1784623463.6539931297,-6.9297587123,-0.4270704067,0.9018569271
1784623463.6869931221,-7.8313114912,-0.6348198289,0.7700587213
1784623463.7199931145,-8.7927314325,-0.8221219976,0.5665098841
1784623463.7529931068,-9.7464924839,-0.9563326741,0.2890334049
1784623463.7859930992,-10.5797505800,-0.9987182072,-0.0459039030
1784623463.8189930916,-11.1489447894,-0.9176488590,-0.3973529405
1784623463.8519930840,-11.3249735143,-0.7077868542,-0.7061283487
1784623463.8849930763,-11.0498141170,-0.4008677266,-0.9159000103
1784623463.9179930687,-10.3646965921,-0.0548014938,-0.9984079622
1784623463.9509930611,-9.4025448918,0.2718298008,-0.9629391878
1784623463.9839930534,-8.3405827583,0.5410111741,-0.8432703480
1784623464.0169930458,-7.3369084542,0.7405250255,-0.6768289419
1784623464.0499930382,-6.4988064719,0.8756096905,-0.4917451391
1784623464.0829930305,-5.8825877566,0.9579316966,-0.3039143855
1784623464.1159930229,-5.5058854344,0.9983588431,-0.1195806821
1784623464.1489930153,-5.3639936513,1.0038989189,0.0605510481
1784623464.1819930077,-5.4440801504,0.9770853676,0.2378137410
1784623464.2149930000,-5.7331481711,0.9163098371,0.4130574858
1784623464.2479929924,-6.2197684676,0.8164998656,0.5845945799
1784623464.2809929848,-6.8907816660,0.6702795536,0.7460656334
1784623464.3139929771,-7.7236474106,0.4702583040,0.8841221193
1784623464.3469929695,-8.6749787192,0.2134160752,0.9767234500
1784623464.3799929619,-9.6666881942,-0.0917861487,0.9942297938
1784623464.4129929543,-10.5756729609,-0.4174125665,0.9065023325
1784623464.4459929466,-11.2432802650,-0.7140587593,0.6974577010
1784623464.4789929390,-11.5166310637,-0.9228333253,0.3818873412
1784623464.5119929314,-11.3062124959,-0.9995667710,0.0107126392
1784623464.5449929237,-10.6342902710,-0.9374908583,-0.3477414828
1784623464.5779929161,-9.6359798370,-0.7692055227,-0.6387112981
1784623464.6109929085,-8.5018893214,-0.5445891003,-0.8385777525
1784623464.6439929008,-7.4106502045,-0.3064961950,-0.9519343928
1784623464.6769928932,-6.4876282366,-0.0805079570,-0.9971559529
1784623464.7099928856,-5.7982406986,0.1233612403,-0.9933294343
1784623464.7429928780,-5.3621080007,0.3045594154,-0.9542246681
1784623464.7759928703,-5.1728343409,0.4663812729,-0.8873244372
1784623464.8089928627,-5.2146590080,0.6122613064,-0.7948079814
1784623464.8419928551,-5.4724282534,0.7435463552,-0.6749396982
1784623464.8749928474,-5.9349539151,0.8579543943,-0.5235033091
1784623464.9079928398,-6.5926786891,0.9481623167,-0.3355589334
1784623464.9409928322,-7.4301061105,1.0004639503,-0.1081679367
1784623464.9739928246,-8.4132093795,0.9943042185,0.1552369913
1784623465.0069928169,-9.4730896867,0.9047985617,0.4388333242
1784623465.0399928093,-10.4908673717,0.7111437789,0.7087455105
1784623465.0729928017,-11.2986992015,0.4114747782,0.9135660405
1784623465.1059927940,-11.7164457422,0.0373427902,0.9992459905
1784623465.1389927864,-11.6163913893,-0.3466882043,0.9368530436
1784623465.1719927788,-10.9874897945,-0.6684568603,0.7423193632
1784623465.2049927711,-9.9571682074,-0.8827702351,0.4683344455
1784623465.2379927635,-8.7345934529,-0.9844007416,0.1755089075
1784623465.2709927559,-7.5268694381,-0.9960637213,-0.0933331111
1784623465.3039927483,-6.4832419362,-0.9482611820,-0.3199341996
1784623465.3369927406,-5.6830089618,-0.8653408903,-0.5031520173
1784623465.3699927330,-5.1519163348,-0.7617119595,-0.6494655903
1784623465.4029927254,-4.8840702745,-0.6435657122,-0.7666067325
1784623465.4359927177,-4.8610869870,-0.5116129874,-0.8602851915
1784623465.4689927101,-5.0649877933,-0.3633536642,-0.9327573853
1784623465.5019927025,-5.4836405240,-0.1948950851,-0.9820983623
1784623465.5349926949,-6.1098859467,-0.0027707075,-1.0015663332
1784623465.5679926872,-6.9354265366,0.2135782746,-0.9790770192
1784623465.6009926796,-7.9393641416,0.4479500975,-0.8974977278
1784623465.6339926720,-9.0708585196,0.6821079634,-0.7374284553
1784623465.6669926643,-10.2278339985,0.8812545065,-0.4850692983
1784623465.6999926567,-11.2440517319,0.9960418062,-0.1464667913
1784623465.7329926491,-11.9104649639,0.9780252411,0.2383879922
1784623465.7659926414,-12.0419565967,0.8075543004,0.5984324624
1784623465.7989926338,-11.5609355812,0.5148563451,0.8604615491
1784623465.8319926262,-10.5558057950,0.1688289410,0.9862669507
1784623465.8649926186,-9.2465544548,-0.1605751314,0.9862497906
1784623465.8979926109,-7.8784239216,-0.4316726362,0.9004857229
1784623465.9309926033,-6.6460422712,-0.6344724972,0.7708943475
1784623465.9639925957,-5.6627574805,-0.7778429493,0.6260447606
1784623465.9969925880,-4.9681469408,-0.8759198099,0.4798099638
1784623466.0299925804,-4.5570769932,-0.9408428796,0.3359417372
1784623466.0629925728,-4.4066262753,-0.9805366764,0.1927706788
1784623466.0959925652,-4.4931095216,-0.9985156533,0.0463407918
1784623466.1289925575,-4.8003689420,-0.9940687601,-0.1076770778
1784623466.1619925499,-5.3215459490,-0.9622972007,-0.2725249037
1784623466.1949925423,-6.0558369313,-0.8940515046,-0.4486107098
1784623466.2279925346,-7.0004160128,-0.7762910219,-0.6308342551
1784623466.2609925270,-8.1361818220,-0.5941103909,-0.8046922433
1784623466.2939925194,-9.4048857646,-0.3364523719,-0.9420850398
1784623466.3269925117,-10.6807513035,-0.0071547013,-1.0007292770
1784623466.3599925041,-11.7588934445,0.3609497564,-0.9345672639
1784623466.3929924965,-12.3916391383,0.7005366048,-0.7189095855
1784623466.4259924889,-12.3745704311,0.9315447922,-0.3777994218
1784623466.4589924812,-11.6560812862,1.0057948838,0.0146170772
1784623466.4919924736,-10.3930914937,0.9335975293,0.3729212251
1784623466.5249924660,-8.8686736601,0.7683057335,0.6456567832
1784623466.5579924583,-7.3599054504,0.5684376240,0.8250441708
1784623466.5909924507,-6.0611095678,0.3722328842,0.9287085060
1784623466.6239924431,-5.0646876208,0.1955279857,0.9799396099
1784623466.6569924355,-4.3860911665,0.0400322748,0.9973897630
1784623466.6899924278,-4.0022088124,-0.0989589560,0.9925073136
1784623466.7229924202,-3.8794273822,-0.2279334296,0.9705100047
1784623466.7559924126,-3.9889577322,-0.3528760216,0.9320278784
1784623466.7889924049,-4.3137869352,-0.4781840425,0.8741994997
1784623466.8219923973,-4.8500165301,-0.6058403535,0.7911206403
1784623466.8549923897,-5.6036688759,-0.7341406472,0.6740433436
1784623466.8879923820,-6.5828008862,-0.8554832415,0.5120574050
1784623466.9209923744,-7.7830059342,-0.9531395368,0.2945154038
1784623466.9539923668,-9.1627065813,-0.9981492319,0.0170877747
1784623466.9869923592,-10.6078627994,-0.9503179736,-0.3071573579
1784623467.0199923515,-11.9050013515,-0.7709203885,-0.6348192517
1784623467.0529923439,-12.7632687814,-0.4511206353,-0.8909915526
1784623467.0859923363,-12.9063796903,-0.0383576298,-0.9982999550
1784623467.1189923286,-12.2218294206,0.3735920983,-0.9277242810
1784623467.1519923210,-10.8599122222,0.6961333393,-0.7207982824
1784623467.1849923134,-9.1468111468,0.8943585072,-0.4554605903
1784623467.2179923058,-7.4222430088,0.9851430070,-0.1971510664
1784623467.2509922981,-5.9276528687,1.0049294264,0.0220822361
1784623467.2839922905,-4.7730967329,0.9857241456,0.1972455354
1784623467.3169922829,-3.9723763917,0.9472520914,0.3360574412
1784623467.3499922752,-3.4925303034,0.8986955923,0.4491754393
1784623467.3829922676,-3.2876904535,0.8426010153,0.5460933168
1784623467.4159922600,-3.3180199314,0.7776681474,0.6339698769
1784623467.4489922523,-3.5586155275,0.7001673960,0.7174496838
1784623467.4819922447,-4.0018722410,0.6044952077,0.7985320072
1784623467.5149922371,-4.6557954601,0.4833523375,0.8759890218
1784623467.5479922295,-5.5389805176,0.3280869361,0.9439853076
1784623467.5809922218,-6.6706100914,0.1301118245,0.9897367257
1784623467.6139922142,-8.0511682393,-0.1150247683,0.9907057628
1784623467.6469922066,-9.6284863966,-0.3990101524,0.9137100502
1784623467.6799921989,-11.2520651563,-0.6881443679,0.7217955457
1784623467.7129921913,-12.6436705980,-0.9157601584,0.3964931352
1784623467.7459921837,-13.4337369422,-0.9986170147,-0.0284996308
1784623467.7789921761,-13.3106085410,-0.8879423690,-0.4580057846
1784623467.8119921684,-12.2327972988,-0.6178586471,-0.7849116065
1784623467.8449921608,-10.4742732680,-0.2836359069,-0.9581725687
1784623467.8779921532,-8.4633764789,0.0273415725,-0.9993014615
1784623467.9109921455,-6.5777456975,0.2734336970,-0.9624773811
1784623467.9439921379,-5.0326008336,0.4523547146,-0.8936207385
1784623467.9769921303,-3.8921348429,0.5789783641,-0.8183857797
1784623468.0099921227,-3.1310885627,0.6700941467,-0.7466691319
1784623468.0429921150,-2.6896770829,0.7389870353,-0.6795377874
1784623468.0759921074,-2.5069301663,0.7948496636,-0.6141164315
1784623468.1089920998,-2.5365865015,0.8435478997,-0.5460627774
1784623468.1419920921,-2.7524436281,0.8883693160,-0.4704105522
1784623468.1749920845,-3.1485534031,0.9303574280,-0.3816144164
1784623468.2079920769,-3.7373675498,0.9680806749,-0.2733497208
1784623468.2409920692,-4.5465997907,0.9966706691,-0.1384821406
1784623468.2739920616,-5.6133178858,1.0059520784,0.0302026003
1784623468.3069920540,-6.9710028882,0.9777728512,0.2373886096
1784623468.3399920464,-8.6221615929,0.8838808646,0.4788884533
1784623468.3729920387,-10.4881993817,0.6888621798,0.7299716274
1784623468.4059920311,-12.3424448815,0.3667319170,0.9321513633
1784623468.4389920235,-13.7781288841,-0.0640781200,0.9977152989
1784623468.4719920158,-14.3051420012,-0.5112484665,0.8584954638
1784623468.5049920082,-13.6236426187,-0.8445423773,0.5347274461
1784623468.5379920006,-11.8695384508,-0.9911022501,0.1373959112
1784623468.5709919930,-9.5420338767,-0.9771763773,-0.2166228226
1784623468.6039919853,-7.1920267637,-0.8806147851,-0.4753536084
1784623468.6369919777,-5.1756734529,-0.7664199427,-0.6437131106
1784623468.6699919701,-3.6305240983,-0.6658734540,-0.7475156934
1784623468.7029919624,-2.5460532807,-0.5868562517,-0.8111242266
1784623468.7359919548,-1.8427532196,-0.5269645503,-0.8513143648
1784623468.7689919472,-1.4288513688,-0.4806216151,-0.8783972676
1784623468.8019919395,-1.2269984717,-0.4420223523,-0.8985165626
1784623468.8349919319,-1.1818665890,-0.4061582845,-0.9153238034
1784623468.8679919243,-1.2600545561,-0.3689034116,-0.9309602927
1784623468.9009919167,-1.4476845940,-0.3266462696,-0.9465860990
1784623468.9339919090,-1.7478935057,-0.2757713187,-0.9625973331
1784623468.9669919014,-2.1792729601,-0.2121370169,-0.9785470771
1784623468.9999918938,-2.7755432029,-0.1306120387,-0.9926864378
1784623469.0329918861,-3.5858624465,-0.0247770854,-1.0009364591
1784623469.0659918785,-4.6738417371,0.1128447530,-0.9949761243
1784623469.0989918709,-6.1107061031,0.2890287596,-0.9591523728
1784623469.1319918633,-7.9528298332,0.5043399317,-0.8666544229
1784623469.1649918556,-10.1859507151,0.7404660669,-0.6784810996
1784623469.1979918480,-12.6171230574,0.9404919623,-0.3563125397
1784623469.2309918404,-14.7500383184,1.0015337353,0.0947428880
1784623469.2639918327,-15.8345781520,0.8259354287,0.5721290372
1784623469.2969918251,-15.2548348878,0.4299256769,0.9047658047
1784623469.3299918175,-13.0482057664,-0.0316953303,0.9986372300
1784623469.3629918098,-9.9686872685,-0.4039341621,0.9130112836
1784623469.3959918022,-6.8618875799,-0.6398095124,0.7661902279
1784623469.4289917946,-4.2387683881,-0.7680103874,0.6372120712
1784623469.4619917870,-2.2575305341,-0.8310577646,0.5524791615
1784623469.4949917793,-0.8580962032,-0.8580017343,0.5101340095
1784623469.5279917717,0.1026419359,-0.8640033423,0.5002625335
1784623469.5609917641,0.7735816599,-0.8563190507,0.5134148139
1784623469.5939917564,1.2798295161,-0.8380767875,0.5427588452
1784623469.6269917488,1.7186453309,-0.8098854814,0.5840897890
1784623469.6599917412,2.1655182959,-0.7704607991,0.6352211291
1784623469.6929917336,2.6827084448,-0.7167465255,0.6951629675
1784623469.7259917259,3.3271183225,-0.6436758582,0.7631104229
1784623469.7589917183,4.1559043208,-0.5437239808,0.8370296111
1784623469.7919917107,5.2277858559,-0.4066126369,0.9113917637
1784623469.8249917030,6.5959674420,-0.2200965047,0.9734770918
1784623469.8579916954,8.2852872910,0.0260475597,0.9981819844
1784623469.8909916878,10.2444579745,0.3292126599,0.9438698138
1784623469.9239916801,12.2719885751,0.6541548988,0.7583459908
1784623469.9569916725,13.9512292456,0.9156356994,0.4104064713
1784623469.9899916649,14.7213149728,1.0020067552,-0.0570110405
1784623470.0229916573,14.1831836550,0.8599888864,-0.5146429711
1784623470.0559916496,12.3998242486,0.5544268189,-0.8320063018
1784623470.0889916420,9.9035508699,0.2138998858,-0.9743390842
1784623470.1219916344,7.3311579964,-0.0696827873,-0.9938524787
1784623470.1549916267,5.1027888218,-0.2708375529,-0.9583617496
1784623470.1879916191,3.3819194236,-0.4014696866,-0.9112491372
1784623470.2209916115,2.1570981024,-0.4824433327,-0.8709818631
1784623470.2539916039,1.3359436947,-0.5314104299,-0.8419817474
1784623470.2869915962,0.8100633153,-0.5605888693,-0.8229601056
1784623470.3199915886,0.4857467397,-0.5778415918,-0.8111450878
1784623470.3529915810,0.2923537735,-0.5880838649,-0.8039869997
1784623470.3859915733,0.1807888093,-0.5943200823,-0.7996312960
1784623470.4189915657,0.1189197645,-0.5983384702,-0.7968770269
1784623470.4519915581,0.0867889274,-0.6011782363,-0.7949899282
1784623470.4849915504,0.0726681142,-0.6034403692,-0.7935266150
1784623470.5179915428,0.0701661793,-0.6054871935,-0.7922086573
1784623470.5509915352,0.0763087104,-0.6075662846,-0.7908412384
1784623470.5839915276,0.0903688096,-0.6098860668,-0.7892607491
1784623470.6169915199,0.1132480699,-0.6126640869,-0.7872980285
1784623470.6499915123,0.1472737469,-0.6161626598,-0.7847475768
1784623470.6829915047,0.1963108304,-0.6207226554,-0.7813344131
1784623470.7159914970,0.2661809167,-0.6268016360,-0.7766721000
1784623470.7489914894,0.3653854504,-0.6350226362,-0.7702017589
1784623470.7819914818,0.5062401316,-0.6462358246,-0.7610988673
1784623470.8149914742,0.7065235933,-0.6615932158,-0.7481267251
1784623470.8479914665,0.9918588978,-0.6826247333,-0.7293982338
1784623470.8809914589,1.3990686742,-0.7112789231,-0.7019834442
1784623470.9139914513,1.9807103523,-0.7498237886,-0.6612626910
1784623470.9469914436,2.8107119312,-0.8003453472,-0.5998799988
1784623470.9799914360,3.9898564502,-0.8632174536,-0.5061862724
1784623471.0129914284,5.6462315386,-0.9331857866,-0.3624652519
1784623471.0459914207,7.9155844245,-0.9906957909,-0.1449808084
1784623471.0789914131,10.8606105100,-0.9868447337,0.1667142445
1784623471.1119914055,14.2546360581,-0.8321563531,0.5545397952
1784623471.1449913979,17.2685940430,-0.4368222595,0.8990308214
1784623471.1779913902,18.5097709844,0.1515344280,0.9888000740
1784623471.2109913826,16.9296288419,0.6837573245,0.7331124178
1784623471.2439913750,12.9895833477,0.9511641343,0.3170031196
1784623471.2769913673,8.3255368796,1.0032933691,-0.0294283229
1784623471.3099913597,4.1728978668,0.9781844629,-0.2308395717
1784623471.3429913521,0.9756769404,0.9564214118,-0.3079814810
1784623471.3759913445,-1.2863475410,0.9590314677,-0.2987826109
1784623471.4089913368,-2.8475730245,0.9780091922,-0.2296200739
1784623471.4419913292,-3.9599979391,0.9981378753,-0.1161141035
1784623471.4749913216,-4.8225552360,1.0045793073,0.0312006239
1784623471.5079913139,-5.5778091321,0.9841540576,0.2037339197
1784623471.5409913063,-6.3208377344,0.9246414901,0.3927257093
1784623471.5739912987,-7.1059429596,0.8142691548,0.5867888767
1784623471.6069912910,-7.9490273329,0.6427708742,0.7690451018
1784623471.6399912834,-8.8268300845,0.4049323650,0.9149265618
1784623471.6729912758,-9.6760479040,0.1068385520,0.9929513715
1784623471.7059912682,-10.3964307356,-0.2270296661,0.9713071049
1784623471.7389912605,-10.8673687910,-0.5518529955,0.8307337304
1784623471.7719912529,-10.9871182424,-0.8129320670,0.5783358371
1784623471.8049912453,-10.7160780629,-0.9660119268,0.2520909498
1784623471.8379912376,-10.0976328712,-0.9948358969,-0.0916873779
1784623471.8709912300,-9.2480416087,-0.9148603227,-0.4018345686
1784623471.9039912224,-8.3149967151,-0.7604397895,-0.6482700241
1784623471.9369912148,-7.4336268741,-0.5668596763,-0.8230644116
1784623471.9699912071,-6.7001489575,-0.3598096899,-0.9325903274
1784623472.0029911995,-6.1666483325,-0.1536920593,-0.9880946154
1784623472.0359911919,-5.8515929356,0.0455500907,-0.9994776041
1784623472.0689911842,-5.7538638562,0.2365864870,-0.9728129350
1784623472.1019911766,-5.8635908546,0.4193480244,-0.9099978850
1784623472.1349911690,-6.1684342407,0.5924264868,-0.8093049269
1784623472.1679911613,-6.6550795910,0.7509721752,-0.6664803498
1784623472.2009911537,-7.3059434141,0.8848617895,-0.4766707670
1784623472.2339911461,-8.0914858985,0.9773424876,-0.2377767245
1784623472.2669911385,-8.9596642211,1.0052145898,0.0444292517
1784623472.2999911308,-9.8263241909,0.9427333161,0.3503830808
1784623472.3329911232,-10.5725785841,0.7713466597,0.6431381281
1784623472.3659911156,-11.0598696598,0.4935448590,0.8723180369
1784623472.3989911079,-11.1720254557,0.1422734705,0.9900175950
1784623472.4319911003,-10.8628137322,-0.2246144987,0.9732802561
1784623472.4649910927,-10.1786217787,-0.5465102365,0.8357413470
1784623472.4979910851,-9.2493661494,-0.7845179348,0.6180586589
1784623472.5309910774,-8.2401559079,-0.9294072028,0.3667648538
1784623472.5639910698,-7.2965231970,-0.9928137372,0.1173362136
1784623472.5969910622,-6.5173235706,-0.9940302428,-0.1112309181
1784623472.6299910545,-5.9533258910,-0.9504154494,-0.3128546143
1784623472.6629910469,-5.6206420951,-0.8734931337,-0.4883086747
1784623472.6959910393,-5.5160331562,-0.7689126727,-0.6404201932
1784623472.7289910316,-5.6283510925,-0.6378104123,-0.7709874192
1784623472.7619910240,-5.9453252299,-0.4784525658,-0.8788392225
1784623472.7949910164,-6.4550673187,-0.2880782388,-0.9584642892
1784623472.8279910088,-7.1422704516,-0.0653183400,-0.9990346398
1784623472.8609910011,-7.9799049212,0.1862737117,-0.9842976221
1784623472.8939909935,-8.9177421753,0.4533698067,-0.8945488943
1784623472.9269909859,-9.8698827678,0.7080596896,-0.7124378986
1784623472.9599909782,-10.7077148312,0.9074389415,-0.4338126226
1784623472.9929909706,-11.2741389447,1.0032676064,-0.0807140639
1784623473.0259909630,-11.4311409867,0.9621740087,0.2945478943
1784623473.0589909554,-11.1168721836,0.7862229644,0.6253606305
1784623473.0919909477,-10.3772802020,0.5160687540,0.8593549795
1784623473.1249909401,-9.3588359922,0.2101756782,0.9781838191
1784623473.1579909325,-8.2485380480,-0.0819481757,0.9957474471
1784623473.1909909248,-7.2076891509,-0.3327587417,0.9412284308
1784623473.2239909172,-6.3451474535,-0.5347768529,0.8426298377
1784623473.2569909096,-5.7158142721,-0.6920227082,0.7190849338
1784623473.2899909019,-5.3334847789,-0.8119672755,0.5805189884
1784623473.3229908943,-5.1901748579,-0.9009265100,0.4302590288
1784623473.3559908867,-5.2714128850,-0.9621265757,0.2678044910
1784623473.3889908791,-5.5642337711,-0.9949047382,0.0910565727
1784623473.4219908714,-6.0589521074,-0.9942429328,-0.1017081104
1784623473.4549908638,-6.7457123086,-0.9505726441,-0.3095420344
1784623473.4879908562,-7.6063508650,-0.8504224362,-0.5256865866
1784623473.5209908485,-8.6021459952,-0.6791822893,-0.7336154796
1784623473.5539908409,-9.6579666464,-0.4275922489,-0.9037639991
1784623473.5869908333,-10.6471688536,-0.1022574774,-0.9948999135
1784623473.6199908257,-11.3967795064,0.2636818231,-0.9656511457
1784623473.6529908180,-11.7328819599,0.6095658958,-0.7962135057
1784623473.6859908104,-11.5464913744,0.8669748825,-0.5071749510
1784623473.7189908028,-10.8475517326,0.9930421002,-0.1571563970
1784623473.7519907951,-9.7786558504,0.9884629304,0.1847980360
1784623473.7849907875,-8.5530273724,0.8874445622,0.4708560448
1784623473.8179907799,-7.3670646830,0.7333667995,0.6844879142
1784623473.8509907722,-6.3578383692,0.5597279353,0.8308257553
1784623473.8839907646,-5.5963990285,0.3848708760,0.9234333106
1784623473.9169907570,-5.1013323029,0.2154342861,0.9756431251
1784623473.9499907494,-4.8626441023,0.0513938759,0.9967595525
1784623473.9829907417,-4.8616934773,-0.1101182645,0.9912094601
1784623474.0159907341,-5.0818891602,-0.2722829875,0.9588990567
1784623474.0489907265,-5.5123143261,-0.4367527425,0.8957639385
1784623474.0819907188,-6.1463358713,-0.6018533876,0.7943031531
1784623474.1149907112,-6.9755224936,-0.7603103848,0.6445955530
1784623474.1479907036,-7.9784168218,-0.8964313012,0.4368884787
1784623474.1809906960,-9.1036203403,-0.9838069328,0.1671720766
1784623474.2139906883,-10.2487014244,-0.9866509645,-0.1537289122
1784623474.2469906807,-11.2480726255,-0.8698904964,-0.4905769952
1784623474.2799906731,-11.8969832000,-0.6201566365,-0.7827068791
1784623474.3129906654,-12.0161672871,-0.2661300343,-0.9627444551
1784623474.3459906578,-11.5317295048,0.1241280603,-0.9916316847
1784623474.3789906502,-10.5336166647,0.4739471829,-0.8814473790
1784623474.4119906425,-9.2391773016,0.7344971480,-0.6824323229
1784623474.4449906349,-7.8895600855,0.8972714647,-0.4503315076
1784623474.4779906273,-6.6757962215,0.9795500543,-0.2239743817
1784623474.5109906197,-5.7093244005,1.0051427922,-0.0209527252
1784623474.5439906120,-5.0291750853,0.9933531952,0.1560578022
1784623474.5769906044,-4.6306438398,0.9559482231,0.3113197846
1784623474.6099905968,-4.4918105073,0.8980842986,0.4507812481
1784623474.6429905891,-4.5895343870,0.8200347597,0.5794292003
1784623474.6759905815,-4.9072275202,0.7185473416,0.6998941310
1784623474.7089905739,-5.4368155029,0.5878327885,0.8112993225
1784623474.7419905663,-6.1757135424,0.4206687633,0.9078066631
1784623474.7749905586,-7.1184703167,0.2104498186,0.9767486012
1784623474.8079905510,-8.2416752062,-0.0446137711,0.9970089617
1784623474.8409905434,-9.4811418734,-0.3342105536,0.9397904371
1784623474.8739905357,-10.7074813112,-0.6271855423,0.7756962120
1784623474.9069905281,-11.7202397337,-0.8685242293,0.4915831750
1784623474.9399905205,-12.2833671493,-0.9926012161,0.1125364521
1784623474.9729905128,-12.2110440095,-0.9558572047,-0.2921314587
1784623475.0059905052,-11.4764382006,-0.7691079624,-0.6380056339
1784623475.0389904976,-10.2409895907,-0.4929049264,-0.8694165150
1784623475.0719904900,-8.7723234833,-0.1977779931,-0.9799117201
1784623475.1049904823,-7.3324191024,0.0685321287,-0.9978097164
1784623475.1379904747,-6.1026520255,0.2877113994,-0.9587774598
1784623475.1709904671,-5.1681053239,0.4611442677,-0.8895536429
1784623475.2039904594,-4.5432813481,0.5981019646,-0.8050290510
1784623475.2369904518,-4.2071491137,0.7085492651,-0.7109402653
1784623475.2699904442,-4.1290924426,0.8001256929,-0.6072512415
1784623475.3029904366,-4.2835493998,0.8771892389,-0.4906593466
1784623475.3359904289,-4.6561977386,0.9404402680,-0.3561246205
1784623475.3689904213,-5.2441874744,0.9863641583,-0.1979411008
1784623475.4019904137,-6.0515215378,1.0062207706,-0.0111017451
1784623475.4349904060,-7.0789666686,0.9848315741,0.2061342842
1784623475.4679903984,-8.3063186568,0.9003499791,0.4475136922
1784623475.5009903908,-9.6653825619,0.7277798440,0.6916385159
1784623475.5339903831,-11.0098528831,0.4501614652,0.8953124783
1784623475.5669903755,-12.1061556975,0.0783579278,0.9970378983
1784623475.5999903679,-12.6766659388,-0.3314796454,0.9424287918
1784623475.6329903603,-12.5117270519,-0.6890526082,0.7234472828
1784623475.6659903526,-11.6023262981,-0.9184191211,0.3946903646
1784623475.6989903450,-10.1602691840,-0.9994959025,0.0428691662
1784623475.7319903374,-8.5094167971,-0.9651718943,-0.2641036186
1784623475.7649903297,-6.9403049308,-0.8670358217,-0.4997511347
1784623475.7979903221,-5.6330635646,-0.7454294344,-0.6679417703
1784623475.8309903145,-4.6605410221,-0.6216580521,-0.7845120470
1784623475.8639903069,-4.0223983683,-0.5029268651,-0.8654655020
1784623475.8969902992,-3.6841297092,-0.3886505113,-0.9225594482
1784623475.9299902916,-3.6058286457,-0.2746039522,-0.9628512006
1784623475.9629902840,-3.7570569758,-0.1551911943,-0.9893186976
1784623475.9959902763,-4.1222603271,-0.0246265109,-1.0012913521
1784623476.0289902687,-4.7008591541,0.1222814036,-0.9943511290
1784623476.0619902611,-5.5034419829,0.2890250008,-0.9597251309
1784623476.0949902534,-6.5432168770,0.4751261003,-0.8835000215
